inputName,text,data,bss
values_11,1944,512,3
values_19,1944,512,3
values_12,1944,512,3
values_38,1944,512,3
values_81,1944,512,3
values_5,1944,512,3
values_40,1944,512,3
values_70,1944,512,3
values_23,1944,512,3
values_72,1944,512,3
values_79,1944,512,3
values_78,1944,512,3
values_87,1944,512,3
values_6,1944,512,3
values_68,1944,512,3
values_69,1944,512,3
values_1,1944,512,3
values_45,1944,512,3
values_33,1944,512,3
values_15,1944,512,3
values_93,1944,512,3
values_24,1944,512,3
values_25,1944,512,3
values_26,1944,512,3
values_48,1944,512,3
values_71,1944,512,3
values_76,1944,512,3
values_7,1944,512,3
values_50,1944,512,3
values_22,1944,512,3
values_4,1944,512,3
values_32,1944,512,3
values_77,1944,512,3
values_91,1944,512,3
values_42,1944,512,3
values_13,1944,512,3
values_41,1944,512,3
values_55,1944,512,3
values_31,1944,512,3
values_66,1944,512,3
values_65,1944,512,3
values_62,1944,512,3
values_21,1944,512,3
values_95,1944,512,3
values_84,1944,512,3
values_58,1944,512,3
values_64,1944,512,3
values_83,1944,512,3
values_94,1944,512,3
values_0,1944,512,3
values_99,1944,512,3
values_96,1944,512,3
values_67,1944,512,3
values_61,1944,512,3
values_43,1944,512,3
values_2,1944,512,3
values_54,1944,512,3
values_30,1944,512,3
values_59,1944,512,3
values_85,1944,512,3
values_74,1944,512,3
values_90,1944,512,3
values_18,1944,512,3
values_52,1944,512,3
values_44,1944,512,3
values_17,1944,512,3
values_36,1944,512,3
values_49,1944,512,3
values_86,1944,512,3
values_37,1944,512,3
values_56,1944,512,3
values_63,1944,512,3
values_35,1944,512,3
values_97,1944,512,3
values_75,1944,512,3
values_57,1944,512,3
values_88,1944,512,3
values_10,1944,512,3
values_53,1944,512,3
values_8,1944,512,3
values_39,1944,512,3
values_47,1944,512,3
values_60,1944,512,3
values_89,1944,512,3
values_51,1944,512,3
values_14,1944,512,3
values_28,1944,512,3
values_16,1944,512,3
values_34,1944,512,3
values_82,1944,512,3
values_46,1944,512,3
values_27,1944,512,3
values_20,1944,512,3
values_9,1944,512,3
values_92,1944,512,3
values_3,1944,512,3
values_98,1944,512,3
values_29,1944,512,3
values_80,1944,512,3
values_73,1944,512,3
