inputName,text,data,bss
values_11,5962,2572,1528
values_19,5924,3852,2168
values_12,5740,10188,5336
values_38,5706,7100,3792
values_81,5714,8332,4408
values_5,5694,6028,3256
values_40,5740,9692,5088
values_70,5714,7900,4192
values_23,6726,3004,1744
values_72,5706,7500,3992
values_79,5714,8764,4624
values_78,5962,2572,1528
values_87,5706,7500,3992
values_6,5740,9692,5088
values_68,5706,7100,3792
values_69,5688,5692,3088
values_1,5688,5692,3088
values_45,5716,2524,1504
values_33,5706,6732,3608
values_15,5962,2572,1528
values_93,5714,7900,4192
values_24,6726,3004,1744
values_25,5740,10684,5584
values_26,5740,10684,5584
values_48,5948,4060,2272
values_71,6250,2780,1632
values_76,5924,3852,2168
values_7,6442,2892,1688
values_50,5884,3468,1976
values_22,6022,2700,1592
values_4,5740,10684,5584
values_32,5838,3148,1816
values_77,6250,2780,1632
values_91,5722,9228,4856
values_42,6406,2620,1552
values_13,5740,10684,5584
values_41,5838,3148,1816
values_55,5948,4060,2272
values_31,5962,2572,1528
values_66,5740,10188,5336
values_65,5884,3468,1976
values_62,6250,2780,1632
values_21,5706,7100,3792
values_95,6442,2892,1688
values_84,5722,9228,4856
values_58,5706,7500,3992
values_64,5706,7500,3992
values_83,5694,5388,2936
values_94,5978,4300,2392
values_0,5706,7500,3992
values_99,5740,9692,5088
values_96,5838,3148,1816
values_67,6442,2892,1688
values_61,5924,3852,2168
values_43,6442,2892,1688
values_2,5714,8764,4624
values_54,5706,6732,3608
values_30,5924,3852,2168
values_59,6022,2700,1592
values_85,6026,4812,2648
values_74,6442,2892,1688
values_90,5688,5084,2784
values_18,5948,4060,2272
values_52,5714,7900,4192
values_44,5740,9692,5088
values_17,6022,2700,1592
values_36,5722,9228,4856
values_49,5740,10684,5584
values_86,5694,6028,3256
values_37,5714,8764,4624
values_56,5924,3852,2168
values_63,6026,4812,2648
values_35,5714,8764,4624
values_97,6406,2620,1552
values_75,5962,2572,1528
values_57,5688,5692,3088
values_88,5722,9228,4856
values_10,5722,9228,4856
values_53,5722,9228,4856
values_8,5740,9692,5088
values_39,5716,2524,1504
values_47,5852,3292,1888
values_60,5706,7500,3992
values_89,5998,4540,2512
values_51,5714,7900,4192
values_14,5884,3468,1976
values_28,5688,5692,3088
values_16,5716,2524,1504
values_34,5978,4300,2392
values_82,5688,5084,2784
values_46,6250,2780,1632
values_27,6250,2780,1632
values_20,6026,4812,2648
values_9,5706,6732,3608
values_92,5904,3644,2064
values_3,5904,3644,2064
values_98,5740,10684,5584
values_29,5978,4300,2392
values_80,6250,2780,1632
values_73,5694,6028,3256
